2019-03-07 22:29:04,POM-OLDENBORG204-AP205-46,4
2019-03-07 22:29:04,POM-OLDENBORG211-AP205-35,1
2019-03-07 22:29:04,POM-OLDENBORG217-AP205-38,1
2019-03-07 22:29:04,POM-OLDENBORG220-AP205-6,2
2019-03-07 22:29:04,POM-OLDENBORG222-AP205-19,1
2019-03-07 22:29:04,POM-OLDENBORG249-AP205-1,3
2019-03-07 22:29:04,POM-OLDENBORG266-AP205-45,2
2019-03-07 22:29:04,POM-OLDENBORG267-AP205-5,2
2019-03-07 22:29:04,POM-OLDENBORGRES100-AP205-1,1
2019-03-07 22:29:04,POM-OLDENBORGRES104-AP205-2,1
2019-03-07 22:29:04,POM-OLDENBROGRES101-AP205-2,1
2019-03-07 22:29:04,POM-PAULEY002-AP215-3,14
2019-03-07 22:29:04,POM-PAULEY003-AP215-1,3
2019-03-07 22:29:04,POM-PEARSONS003-AP205-1,1
2019-03-07 22:29:04,POM-PEARSONS009-AP205-2,3
2019-03-07 22:29:04,POM-PEARSONS101-AP215-6,1
2019-03-07 22:29:04,POM-PEARSONS102-AP205-7,1
2019-03-07 22:29:04,POM-PEARSONS202-AP205-5,2
2019-03-07 22:29:04,POM-PENDLETON-BUS-BR-AP205-42,7
2019-03-07 22:29:04,POM-PENDLETON-BUS-SA-AP205-47,5
2019-03-07 22:29:04,POM-PENDLETON-BUS106-AP205-39,4
2019-03-07 22:29:04,POM-PENDLETON-BUS111-AP205-46,5
2019-03-07 22:29:04,POM-PENDLETON-BUS114-AP205-45,3
2019-03-07 22:29:04,POM-PENDLETON-BUS119-AP205-44,4
2019-03-07 22:29:04,POM-PENDLETON-BUS121-AP205-43,6
2019-03-07 22:29:04,POM-PENDLETON-BUS129-AP205-40,3
2019-03-07 22:29:04,POM-PENDLETON017-AP225-11,2
2019-03-07 22:29:04,POM-PENDLETON107-AP205-23,1
2019-03-07 22:29:04,POM-POMONA-B100-AP205-3,9
2019-03-07 22:29:04,POM-POMONA-B130-AP205-2,3
